Date	 NEE	 CH4_s1	 CH4_s2	 H 	 LE	 Tair	 Tsoil 5cm	 Tsoil 10cm	 Tsoil 20cm	 Tsoil 30cm	 Tsoil 40cm	  Tsoil 50cm	  Tsoil 100cm	  Tsoil 200cm	  Water Table	  RH	  Prec	 
-	 [g m-2 d-1]	 [g m-2 d-1]	 [g m-2 d-1]	 [Wm-2]	 [Wm-2]	 [C]	 [C]	 [C]	 [C]	 [C]	 [C]	  [C]	  [C]	  [C]	  [m]	  [%]	  [inches d-1]	
42301	 0.165	 0.0490	 0.0428	 13.0	 30.9	 8.3	 8.6	 8.5	 9.0	 9.3	 9.5	 9.9	 9.6	 7.408	 2.1	 63.1	 0.000	
42302	 0.272	 0.0501	 0.0453	 13.8	 17.1	 2.8	 8.5	 8.6	 9.0	 9.2	 9.4	 9.8	 9.6	 7.420	 1.5	 64.2	 0.000	
42303	 0.228	 0.0489	 0.0429	 6.0	 13.5	 2.7	 8.2	 8.4	 8.9	 9.2	 9.3	 9.7	 9.6	 7.437	 1.5	 72.9	 0.000	
42304	 0.124	 0.0481	 0.0450	 4.0	 21.2	 8.1	 8.1	 8.1	 8.8	 9.0	 9.2	 9.6	 9.5	 7.440	 1.5	 71.7	 0.001	
42305	 0.579	 0.0479	 0.0428	 -4.3	 9.9	 3.5	 8.1	 8.2	 8.7	 8.9	 9.1	 9.6	 9.5	 7.467	 5.1	 79.5	 0.012	
42306	 0.664	 0.0478	 0.0418	 -8.3	 5.0	 4.6	 7.9	 8.0	 8.6	 8.8	 9.0	 9.5	 9.5	 7.481	 6.0	 71.1	 0.002	
42307	 0.514	 0.0471	 0.0415	 3.0	 12.6	 5.5	 7.8	 7.9	 8.5	 8.7	 8.9	 9.4	 9.4	 7.489	 6.0	 68.4	 0.000	
42308	 0.678	 0.0468	 0.0411	 -8.0	 6.9	 6.5	 7.9	 7.9	 8.4	 8.7	 8.9	 9.3	 9.4	 7.503	 6.0	 74.8	 0.000	
42309	 0.430	 0.0467	 0.0414	 1.0	 12.1	 6.0	 7.9	 8.0	 8.4	 8.6	 8.8	 9.2	 9.4	 7.518	 6.3	 68.2	 0.001	
42310	 0.242	 0.0476	 0.0423	 7.2	 21.4	 5.9	 7.9	 8.0	 8.4	 8.5	 8.7	 9.2	 9.3	 7.526	 6.3	 77.7	 0.000	
42311	 0.260	 0.0389	 0.0416	 8.3	 18.8	 8.9	 7.8	 7.9	 8.3	 8.5	 8.7	 9.1	 9.3	 7.531	 6.0	 70.0	 0.000	
42312	 0.610	 0.0463	 0.0419	 -2.2	 7.3	 10.7	 7.9	 8.0	 8.3	 8.4	 8.6	 9.1	 9.2	 7.527	 5.7	 73.7	 0.001	
42313	 0.753	 0.0441	 0.0427	 -5.7	 7.9	 9.6	 8.3	 8.3	 8.4	 8.4	 8.6	 9.0	 9.2	 7.531	 8.4	 67.6	 0.011	
42314	 0.440	 0.0448	 0.0435	 2.4	 16.5	 2.3	 8.3	 8.4	 8.5	 8.4	 8.5	 9.0	 9.2	 7.544	 8.4	 65.3	 0.000	
42315	 0.321	 0.0381	 0.0425	 16.1	 21.4	 1.6	 8.0	 8.1	 8.5	 8.4	 8.5	 8.9	 9.1	 7.555	 8.4	 56.5	 0.000	
42316	 0.311	 0.0474	 0.0413	 5.7	 18.6	 6.0	 7.7	 7.9	 8.4	 8.4	 8.5	 8.9	 9.1	 7.561	 8.4	 52.6	 0.000	
42317	 0.318	 0.0460	 0.0395	 6.4	 15.4	 7.9	 7.5	 7.6	 8.2	 8.3	 8.5	 8.9	 9.0	 7.565	 8.4	 62.8	 0.000	
42318	 0.344	 0.0457	 0.0392	 7.6	 14.9	 8.8	 7.4	 7.5	 8.0	 8.2	 8.4	 8.8	 9.0	 7.569	 8.1	 55.2	 0.000	
42319	 0.386	 0.0361	 0.0391	 -1.6	 8.5	 4.8	 7.4	 7.5	 7.9	 8.1	 8.3	 8.8	 9.0	 7.577	 8.1	 72.6	 0.000	
42320	 0.593	 0.0445	 0.0388	 -8.7	 11.5	 1.6	 7.3	 7.4	 7.9	 8.1	 8.3	 8.7	 8.9	 7.583	 8.1	 60.8	 0.001	
42321	 0.055	 0.0444	 0.0384	 11.8	 22.2	 0.0	 7.1	 7.2	 7.8	 8.0	 8.2	 8.6	 8.9	 7.574	 8.1	 54.3	 0.000	
42322	 0.400	 0.0419	 0.0371	 2.2	 16.9	 2.8	 6.8	 7.0	 7.6	 7.9	 8.1	 8.6	 8.9	 7.579	 7.5	 54.9	 0.000	
42323	 0.306	 0.0393	 0.0359	 4.3	 12.8	 4.0	 6.7	 6.7	 7.4	 7.8	 8.1	 8.5	 8.8	 7.584	 7.5	 61.3	 0.000	
42324	 0.755	 0.0423	 0.0346	 -10.3	 6.1	 6.9	 6.5	 6.5	 7.3	 7.6	 7.9	 8.4	 8.8	 7.574	 10.2	 67.2	 0.011	
42325	 0.753	 0.0421	 0.0354	 -8.5	 8.0	 8.5	 6.6	 6.6	 7.1	 7.5	 7.8	 8.3	 8.8	 7.578	 12.6	 62.3	 0.011	
42326	 0.610	 0.0423	 0.0374	 -4.5	 9.0	 8.0	 6.9	 6.9	 7.2	 7.4	 7.7	 8.2	 8.7	 7.589	 16.2	 60.9	 0.023	
42327	 0.444	 0.0418	 0.0384	 -3.6	 9.1	 -3.9	 7.0	 7.1	 7.3	 7.4	 7.7	 8.2	 8.7	 7.593	 16.2	 52.3	 0.000	
42328	 0.626	 0.0401	 0.0377	 2.3	 6.9	 -7.0	 6.7	 6.8	 7.3	 7.5	 7.7	 8.1	 8.7	 7.593	 15.9	 38.2	 0.000	
42329	 0.394	 0.0332	 0.0350	 -1.0	 4.3	 -9.2	 6.4	 6.5	 7.2	 7.4	 7.7	 8.1	 8.6	 7.593	 15.6	 27.7	 0.000	
42330	 0.377	 0.0398	 0.0338	 -0.7	 6.7	 -8.4	 5.9	 6.1	 6.9	 7.3	 7.6	 8.0	 8.6	 7.586	 15.0	 37.1	 0.000	
42331	 0.526	 0.0352	 0.0319	 -5.8	 5.7	 -0.3	 5.5	 5.7	 6.7	 7.2	 7.5	 8.0	 8.6	 7.588	 14.7	 60.9	 0.000	
42332	 0.398	 0.0380	 0.0301	 -2.0	 7.2	 -0.9	 5.2	 5.3	 6.4	 7.0	 7.4	 7.9	 8.5	 7.587	 14.4	 48.6	 0.000	
42333	 0.514	 0.0346	 0.0287	 -7.7	 4.7	 0.8	 4.9	 5.0	 6.1	 6.8	 7.2	 7.8	 8.5	 7.586	 14.1	 62.3	 0.000	
42334	 0.497	 0.0404	 0.0276	 4.8	 7.1	 -6.4	 4.7	 4.8	 5.8	 6.6	 7.1	 7.6	 8.5	 7.573	 13.8	 47.5	 0.000	
42335	 0.415	 0.0315	 0.0264	 2.0	 3.9	 -9.4	 4.5	 4.6	 5.6	 6.4	 6.9	 7.5	 8.4	 7.570	 13.8	 28.6	 0.000	
42336	 0.420	 0.0306	 0.0248	 -3.8	 4.7	 -6.0	 4.2	 4.2	 5.4	 6.2	 6.8	 7.4	 8.4	 7.559	 13.5	 36.6	 0.000	
42337	 0.336	 0.0299	 0.0237	 -0.1	 5.7	 -7.8	 3.8	 3.8	 5.1	 6.1	 6.6	 7.2	 8.3	 7.563	 13.2	 30.6	 0.000	
42338	 0.421	 0.0300	 0.0217	 -1.3	 4.8	 -3.6	 3.5	 3.4	 4.8	 5.9	 6.5	 7.1	 8.3	 7.553	 12.9	 52.9	 0.000	
42339	 0.539	 0.0298	 0.0206	 -7.1	 4.3	 0.4	 3.2	 3.0	 4.4	 5.7	 6.3	 6.9	 8.2	 7.547	 12.6	 59.5	 0.005	
42340	 0.467	 0.0290	 0.0198	 0.2	 5.4	 -0.5	 3.1	 2.9	 4.2	 5.5	 6.1	 6.8	 8.2	 7.542	 12.6	 58.2	 0.000	
42341	 0.426	 0.0268	 0.0208	 -0.1	 6.2	 -3.2	 3.0	 2.7	 4.0	 5.3	 6.0	 6.6	 8.1	 7.541	 12.6	 52.7	 0.000	
42342	 0.476	 0.0283	 0.0194	 -3.8	 5.8	 -0.1	 2.9	 2.7	 3.9	 5.1	 5.8	 6.5	 8.1	 7.534	 12.3	 58.0	 0.000	
42343	 0.526	 0.0284	 0.0191	 -4.5	 6.5	 3.6	 2.9	 2.6	 3.8	 5.0	 5.6	 6.3	 8.0	 7.528	 12.3	 66.0	 0.000	
42344	 0.526	 0.0268	 0.0196	 -2.4	 7.0	 -0.4	 2.8	 2.6	 3.6	 4.8	 5.5	 6.2	 8.0	 7.515	 12.6	 68.1	 0.000	
42345	 0.484	 0.0283	 0.0188	 10.4	 6.5	 -0.4	 2.8	 2.6	 3.6	 4.8	 5.4	 6.1	 7.9	 7.502	 12.6	 62.6	 0.000	
42346	 0.450	 0.0283	 0.0187	 7.5	 6.8	 1.1	 2.8	 2.5	 3.5	 4.7	 5.3	 5.9	 7.8	 7.497	 12.3	 58.5	 0.000	
42347	 0.521	 0.0283	 0.0186	 -0.1	 6.5	 0.8	 2.8	 2.5	 3.5	 4.6	 5.2	 5.8	 7.8	 7.495	 12.3	 62.6	 0.000	
42348	 0.628	 0.0281	 0.0185	 5.9	 7.1	 2.2	 2.7	 2.5	 3.4	 4.5	 5.1	 5.7	 7.7	 7.487	 14.4	 63.2	 0.010	
42349	 0.510	 0.0258	 0.0174	 4.7	 5.9	 -0.7	 2.6	 2.4	 3.4	 4.4	 5.0	 5.6	 7.6	 7.487	 14.4	 54.6	 0.000	
42350	 0.618	 0.0249	 0.0181	 11.5	 7.9	 0.1	 2.5	 2.4	 3.3	 4.3	 5.0	 5.6	 7.6	 7.477	 14.1	 84.5	 0.000	
42351	 0.580	 0.0264	 0.0191	 6.3	 6.6	 0.3	 2.5	 2.3	 3.2	 4.3	 4.9	 5.5	 7.5	 7.453	 14.7	 57.7	 0.003	
42352	 0.249	 0.0370	 0.0189	 36.0	 9.9	 -2.6	 2.4	 2.3	 3.2	 4.2	 4.8	 5.4	 7.4	 7.450	 14.7	 56.1	 0.000	
42353	 0.448	 0.0274	 0.0174	 10.4	 8.5	 -5.0	 2.4	 2.2	 3.1	 4.1	 4.7	 5.3	 7.4	 7.447	 14.4	 54.0	 0.000	
42354	 0.580	 0.0267	 0.0185	 14.1	 7.4	 -1.8	 2.4	 2.2	 3.1	 4.1	 4.7	 5.2	 7.3	 7.442	 14.4	 64.5	 0.005	
42355	 0.382	 0.0271	 0.0169	 13.1	 7.6	 -7.9	 2.3	 2.2	 3.0	 4.0	 4.6	 5.2	 7.3	 7.419	 14.4	 47.3	 0.000	
42356	 0.362	 0.0270	 0.0171	 22.2	 7.7	 -13.1	 2.3	 2.1	 3.0	 4.0	 4.6	 5.1	 7.2	 7.404	 14.1	 37.3	 0.000	
42357	 0.352	 0.0265	 0.0172	 28.4	 8.8	 -12.7	 2.3	 2.1	 3.0	 3.9	 4.5	 5.0	 7.1	 7.392	 13.8	 36.1	 0.000	
42358	 0.447	 0.0269	 0.0168	 33.2	 9.1	 -5.6	 2.2	 2.1	 2.9	 3.9	 4.5	 5.0	 7.1	 7.380	 13.5	 53.6	 0.000	
42359	 0.435	 0.0268	 0.0168	 2.6	 7.0	 -6.2	 2.2	 2.0	 2.9	 3.8	 4.4	 4.9	 7.0	 7.360	 13.5	 52.8	 0.000	
42360	 0.548	 0.0266	 0.0166	 -2.0	 5.1	 -2.9	 2.2	 2.0	 2.8	 3.8	 4.3	 4.9	 7.0	 7.350	 13.5	 63.2	 0.000	
42361	 0.541	 0.0266	 0.0165	 -3.6	 2.5	 -0.8	 2.2	 2.0	 2.8	 3.7	 4.3	 4.8	 6.9	 7.336	 13.5	 54.3	 0.000	
42362	 0.362	 0.0260	 0.0167	 3.5	 6.4	 -10.1	 2.1	 2.0	 2.8	 3.7	 4.2	 4.8	 6.9	 7.324	 13.5	 37.4	 0.000	
42363	 0.401	 0.0264	 0.0164	 15.7	 5.7	 -8.0	 2.1	 2.0	 2.7	 3.6	 4.2	 4.7	 6.8	 7.304	 12.9	 44.5	 0.000	
42364	 0.408	 0.0263	 0.0164	 15.5	 5.1	 -7.4	 2.0	 1.9	 2.7	 3.6	 4.1	 4.7	 6.8	 7.290	 12.6	 48.0	 0.000	
42365	 0.356	 0.0256	 0.0167	 15.8	 5.4	 -15.6	 2.0	 1.9	 2.7	 3.6	 4.1	 4.6	 6.7	 7.275	 12.6	 43.7	 0.000	
42366	 0.374	 0.0260	 0.0163	 1.5	 3.4	 -12.4	 1.9	 1.9	 2.6	 3.5	 4.0	 4.6	 6.7	 7.258	 12.3	 44.6	 0.000	
42367	 0.341	 0.0256	 0.0162	 -0.1	 2.5	 -11.0	 1.8	 1.8	 2.6	 3.5	 4.0	 4.5	 6.6	 7.241	 12.0	 30.5	 0.000	
42368	 0.341	 0.0258	 0.0158	 -1.1	 1.3	 -10.8	 1.8	 1.8	 2.5	 3.4	 3.9	 4.5	 6.6	 7.226	 12.0	 30.0	 0.000	
42369	 0.375	 0.0256	 0.0156	 -0.4	 1.3	 -9.5	 1.7	 1.7	 2.5	 3.3	 3.9	 4.4	 6.5	 7.202	 11.7	 42.8	 0.000	
42370	 0.383	 0.0254	 0.0154	 -0.7	 2.0	 -7.1	 1.6	 1.6	 2.4	 3.3	 3.8	 4.4	 6.5	 7.188	 11.7	 46.5	 0.000	
42371	 0.387	 0.0253	 0.0153	 0.6	 2.6	 -6.3	 1.6	 1.6	 2.4	 3.2	 3.8	 4.3	 6.4	 7.177	 11.7	 45.7	 0.000	
42372	 0.422	 0.0251	 0.0152	 0.3	 2.2	 -5.0	 1.5	 1.6	 2.3	 3.2	 3.7	 4.3	 6.4	 7.148	 11.4	 50.7	 0.000	
42373	 0.363	 0.0249	 0.0151	 0.8	 2.2	 -7.3	 1.4	 1.5	 2.3	 3.1	 3.6	 4.2	 6.3	 7.138	 11.4	 38.9	 0.000	
42374	 0.385	 0.0246	 0.0153	 0.2	 2.4	 -5.7	 1.4	 1.5	 2.3	 3.0	 3.6	 4.2	 6.3	 7.119	 10.8	 46.6	 0.000	
42375	 0.428	 0.0320	 0.0149	 0.2	 1.9	 -4.7	 1.3	 1.4	 2.2	 3.0	 3.5	 4.1	 6.2	 7.093	 7.8	 55.3	 0.000	
42376	 0.456	 0.0244	 0.0151	 0.2	 1.8	 -2.1	 1.3	 1.4	 2.2	 2.9	 3.5	 4.1	 6.2	 7.082	 10.5	 46.8	 0.000	
42377	 0.442	 0.0242	 0.0164	 0.6	 2.3	 -5.1	 1.3	 1.4	 2.1	 2.9	 3.4	 4.0	 6.1	 7.067	 10.5	 46.2	 0.000	
42378	 0.313	 0.0240	 0.0151	 0.5	 2.0	 -19.0	 1.3	 1.4	 2.1	 2.8	 3.4	 4.0	 6.1	 7.046	 10.2	 33.1	 0.000	
42379	 0.294	 0.0238	 0.0152	 0.4	 2.1	 -25.8	 1.2	 1.3	 2.1	 2.8	 3.3	 3.9	 6.1	 7.028	 9.9	 37.5	 0.000	
42380	 0.333	 0.0240	 0.0150	 -0.0	 2.0	 -24.2	 1.1	 1.3	 2.0	 2.8	 3.3	 3.9	 6.0	 7.016	 9.6	 53.0	 0.000	
42381	 0.326	 0.0238	 0.0149	 -0.5	 2.1	 -22.0	 1.0	 1.2	 2.0	 2.7	 3.2	 3.9	 6.0	 6.991	 9.3	 50.0	 0.000	
42382	 0.313	 0.0238	 0.0149	 -0.1	 2.0	 -16.3	 1.0	 1.2	 1.9	 2.7	 3.2	 3.8	 5.9	 6.968	 9.0	 23.7	 0.000	
42383	 0.355	 0.0237	 0.0147	 -0.2	 1.9	 -10.6	 0.9	 1.2	 1.9	 2.6	 3.1	 3.8	 5.9	 6.943	 9.0	 33.8	 0.002	
42384	 0.342	 0.0234	 0.0147	 -2.3	 1.8	 -15.2	 0.9	 1.1	 1.9	 2.6	 3.1	 3.7	 5.8	 6.930	 9.0	 36.0	 0.000	
42385	 0.319	 0.0234	 0.0145	 -5.0	 1.2	 -24.0	 0.9	 1.1	 1.8	 2.5	 3.0	 3.7	 5.8	 6.913	 9.0	 46.3	 0.000	
42386	 0.301	 0.0228	 0.0147	 -5.2	 1.2	 -27.1	 0.8	 1.1	 1.8	 2.5	 3.0	 3.7	 5.8	 6.896	 9.0	 37.6	 0.000	
42387	 0.326	 0.0228	 0.0148	 -5.1	 1.6	 -25.1	 0.8	 1.1	 1.8	 2.4	 2.9	 3.6	 5.7	 6.876	 8.7	 51.6	 0.000	
42388	 0.334	 0.0228	 0.0147	 -5.0	 2.1	 -21.4	 0.8	 1.0	 1.7	 2.4	 2.9	 3.6	 5.7	 6.856	 8.4	 49.0	 0.000	
42389	 0.359	 0.0226	 0.0147	 -5.4	 2.2	 -13.9	 0.8	 1.0	 1.7	 2.3	 2.8	 3.5	 5.6	 6.834	 8.4	 46.7	 0.000	
42390	 0.288	 0.0226	 0.0139	 -4.9	 2.3	 -9.9	 0.7	 1.0	 1.7	 2.3	 2.8	 3.5	 5.6	 6.815	 8.1	 34.4	 0.000	
42391	 0.318	 0.0278	 0.0146	 -6.8	 2.4	 -11.0	 0.7	 1.0	 1.7	 2.3	 2.8	 3.5	 5.6	 6.791	 8.1	 27.9	 0.000	
42392	 0.359	 0.0224	 0.0149	 -5.5	 3.3	 -8.1	 0.7	 1.0	 1.7	 2.2	 2.7	 3.4	 5.5	 6.777	 7.8	 42.0	 0.000	
42393	 0.399	 0.0224	 0.0148	 -7.2	 2.5	 -4.3	 0.7	 1.0	 1.6	 2.2	 2.7	 3.4	 5.5	 6.754	 7.8	 42.4	 0.000	
42394	 0.458	 0.0218	 0.0145	 -6.3	 2.8	 -3.7	 0.7	 0.9	 1.6	 2.2	 2.7	 3.4	 5.4	 6.728	 7.8	 41.5	 0.001	
42395	 0.417	 0.0322	 0.0129	 -5.4	 2.4	 -6.6	 0.7	 0.9	 1.6	 2.2	 2.6	 3.3	 5.4	 6.720	 7.8	 43.0	 0.000	
42396	 0.509	 0.0224	 0.0144	 -9.0	 2.8	 -3.7	 0.7	 0.9	 1.6	 2.1	 2.6	 3.3	 5.4	 6.707	 8.1	 52.0	 0.002	
42397	 0.435	 0.0154	 0.0119	 -8.5	 4.9	 -7.9	 0.7	 0.9	 1.6	 2.1	 2.6	 3.3	 5.3	 6.674	 8.1	 45.6	 0.000	
42398	 0.454	 0.0224	 0.0146	 -11.6	 3.3	 -6.1	 0.7	 0.9	 1.6	 2.1	 2.6	 3.3	 5.3	 6.665	 7.8	 57.8	 0.000	
42399	 0.634	 0.0199	 0.0132	 -17.8	 1.6	 0.8	 0.7	 0.9	 1.6	 2.1	 2.5	 3.2	 5.3	 6.642	 7.8	 52.3	 0.000	
42400	 0.446	 0.0196	 0.0139	 -10.8	 3.2	 -3.3	 0.7	 0.9	 1.5	 2.1	 2.5	 3.2	 5.2	 6.618	 7.5	 55.3	 0.000	
42401	 0.434	 0.0226	 0.0149	 -8.1	 3.7	 -3.3	 0.7	 0.9	 1.5	 2.0	 2.5	 3.2	 5.2	 6.607	 7.2	 51.2	 0.000	
42402	 0.463	 0.0223	 0.0114	 -9.3	 6.5	 -5.6	 0.6	 0.9	 1.5	 2.0	 2.4	 3.2	 5.2	 6.579	 7.2	 34.7	 0.000	
42403	 0.530	 0.0247	 0.0125	 -18.3	 4.2	 -11.7	 0.7	 0.9	 1.5	 2.0	 2.4	 3.1	 5.1	 6.563	 7.2	 25.3	 0.000	
42404	 0.405	 0.0182	 0.0128	 -10.4	 3.1	 -11.5	 0.6	 0.9	 1.5	 2.0	 2.4	 3.1	 5.1	 6.542	 6.9	 48.4	 0.000	
42405	 0.362	 0.0217	 0.0143	 -10.8	 4.0	 -9.7	 0.6	 0.8	 1.5	 2.0	 2.4	 3.1	 5.1	 6.526	 6.9	 43.2	 0.000	
42406	 0.372	 0.0224	 0.0149	 -12.8	 4.9	 -3.3	 0.6	 0.8	 1.5	 1.9	 2.3	 3.0	 5.0	 6.504	 6.9	 47.0	 0.000	
42407	 0.398	 0.0224	 0.0150	 -11.5	 5.0	 -2.5	 0.6	 0.8	 1.4	 1.9	 2.3	 3.0	 5.0	 6.492	 6.6	 44.4	 0.002	
42408	 0.250	 0.0225	 0.0152	 -12.3	 4.1	 -14.8	 0.6	 0.8	 1.4	 1.9	 2.3	 3.0	 5.0	 6.466	 6.3	 8.6	 0.000	
42409	 0.383	 0.0221	 0.0156	 -14.0	 5.7	 -16.8	 0.6	 0.8	 1.4	 1.9	 2.3	 3.0	 4.9	 6.447	 6.3	 69.4	 0.000	
42410	 0.313	 0.0222	 0.0157	 -13.0	 4.0	 -21.3	 0.6	 0.8	 1.4	 1.9	 2.3	 2.9	 4.9	 6.429	 6.0	 43.2	 0.000	
42411	 0.310	 0.0222	 0.0154	 -12.9	 3.6	 -19.4	 0.6	 0.8	 1.4	 1.9	 2.2	 2.9	 4.9	 6.406	 6.0	 26.3	 0.000	
42412	 0.322	 0.0218	 0.0159	 -13.2	 4.6	 -19.6	 0.6	 0.8	 1.4	 1.8	 2.2	 2.9	 4.8	 6.385	 6.0	 46.9	 0.000	
42413	 0.289	 0.0218	 0.0160	 -14.0	 4.3	 -22.1	 0.6	 0.8	 1.4	 1.8	 2.2	 2.9	 4.8	 6.376	 5.7	 31.4	 0.000	
42414	 0.298	 0.0220	 0.0153	 -13.4	 3.1	 -13.2	 0.6	 0.8	 1.4	 1.8	 2.2	 2.9	 4.8	 6.362	 5.7	 20.1	 0.000	
42415	 0.391	 0.0220	 0.0153	 -10.9	 2.5	 -5.4	 0.6	 0.8	 1.4	 1.8	 2.2	 2.8	 4.7	 6.334	 5.7	 40.2	 0.000	
42416	 0.400	 0.0193	 0.0109	 -16.3	 2.9	 -8.7	 0.6	 0.8	 1.3	 1.8	 2.2	 2.8	 4.7	 6.309	 5.7	 24.5	 0.000	
42417	 0.301	 0.0212	 0.0157	 -9.9	 4.7	 -14.0	 0.6	 0.7	 1.3	 1.8	 2.1	 2.8	 4.7	 6.296	 5.1	 23.4	 0.000	
42418	 0.364	 0.0221	 0.0157	 -10.7	 5.3	 -1.7	 0.5	 0.7	 1.3	 1.7	 2.1	 2.8	 4.7	 6.272	 5.1	 44.3	 0.000	
42419	 0.602	 0.0221	 0.0148	 -13.0	 1.9	 2.1	 0.5	 0.7	 1.3	 1.7	 2.1	 2.8	 4.6	 6.246	 6.6	 63.9	 0.005	
42420	 0.492	 0.0220	 0.0141	 -11.8	 4.0	 0.4	 0.5	 0.7	 1.3	 1.7	 2.1	 2.8	 4.6	 6.236	 6.6	 54.1	 0.000	
42421	 0.484	 0.0154	 0.0092	 -7.2	 3.9	 -6.3	 0.5	 0.7	 1.3	 1.7	 2.1	 2.7	 4.6	 6.209	 6.3	 33.9	 0.000	
42422	 0.341	 0.0222	 0.0151	 -11.2	 4.0	 -6.8	 0.5	 0.7	 1.3	 1.7	 2.1	 2.7	 4.6	 6.203	 6.0	 34.0	 0.000	
42423	 0.467	 0.0221	 0.0151	 -10.6	 6.4	 -1.1	 0.5	 0.7	 1.2	 1.7	 2.0	 2.7	 4.5	 6.183	 5.7	 59.4	 0.003	
42424	 0.486	 0.0227	 0.0138	 -9.0	 4.8	 -3.7	 0.5	 0.7	 1.2	 1.7	 2.0	 2.7	 4.5	 6.155	 5.7	 45.7	 0.000	
42425	 0.486	 0.0209	 0.0136	 -10.2	 3.8	 -6.0	 0.5	 0.7	 1.2	 1.6	 2.0	 2.6	 4.5	 6.145	 5.4	 39.3	 0.000	
42426	 0.392	 0.0209	 0.0153	 -19.1	 6.4	 -3.9	 0.5	 0.7	 1.2	 1.6	 2.0	 2.6	 4.4	 6.122	 5.4	 49.2	 0.000	
42427	 0.392	 0.0195	 0.0108	 -22.6	 4.2	 4.7	 0.5	 0.7	 1.2	 1.6	 2.0	 2.6	 4.4	 6.100	 5.7	 43.1	 0.000	
42428	 0.447	 0.0202	 0.0108	 -7.8	 5.6	 -3.0	 0.5	 0.7	 1.2	 1.6	 1.9	 2.6	 4.4	 6.089	 5.7	 46.0	 0.000	
42429	 0.328	 0.0215	 0.0161	 -12.9	 7.0	 -13.7	 0.5	 0.7	 1.2	 1.6	 1.9	 2.6	 4.4	 6.063	 5.4	 44.6	 0.001	
42430	 0.301	 0.0215	 0.0162	 -14.5	 5.1	 -15.4	 0.5	 0.7	 1.2	 1.6	 1.9	 2.6	 4.4	 6.053	 5.4	 35.0	 0.000	
42431	 0.297	 0.0215	 0.0129	 -10.6	 4.6	 -8.7	 0.5	 0.7	 1.2	 1.6	 1.9	 2.5	 4.3	 6.035	 5.4	 31.9	 0.000	
42432	 0.319	 0.0202	 0.0114	 -12.6	 6.0	 -6.5	 0.5	 0.7	 1.2	 1.6	 1.9	 2.5	 4.3	 6.014	 5.4	 23.6	 0.000	
42433	 0.359	 0.0221	 0.0153	 -13.0	 3.7	 -7.9	 0.5	 0.7	 1.2	 1.6	 1.9	 2.5	 4.3	 6.001	 5.1	 37.7	 0.002	
42434	 0.371	 0.0221	 0.0156	 -10.6	 3.9	 -4.4	 0.5	 0.7	 1.2	 1.5	 1.9	 2.5	 4.3	 5.978	 5.1	 42.7	 0.000	
42435	 0.193	 0.0214	 0.0157	 -8.9	 8.0	 3.1	 0.5	 0.7	 1.2	 1.5	 1.8	 2.5	 4.2	 5.961	 6.3	 46.6	 0.000	
42436	 0.099	 0.0215	 0.0189	 -17.1	 5.1	 3.0	 0.5	 0.6	 1.1	 1.5	 1.8	 2.5	 4.2	 5.947	 7.5	 50.9	 0.000	
42437	 0.453	 0.0213	 0.0126	 -14.1	 2.4	 4.6	 0.4	 0.6	 1.1	 1.4	 1.7	 2.4	 4.2	 5.917	 11.4	 61.4	 0.005	
42438	 0.264	 0.0216	 0.0095	 -1.2	 5.1	 0.5	 0.5	 0.6	 1.1	 1.4	 1.7	 2.4	 4.1	 5.887	 11.7	 59.8	 0.000	
42439	 0.313	 0.0209	 0.0132	 3.0	 8.2	 0.9	 0.5	 0.6	 1.1	 1.4	 1.7	 2.4	 4.1	 5.872	 13.2	 53.6	 0.000	
42440	 0.168	 0.0213	 0.0127	 -0.2	 14.3	 4.8	 0.5	 0.6	 1.0	 1.3	 1.6	 2.3	 4.0	 5.846	 15.9	 49.9	 0.000	
42441	 0.096	 0.0195	 0.0128	 -1.3	 22.3	 7.3	 0.5	 0.6	 1.0	 1.3	 1.6	 2.3	 4.0	 5.828	 17.1	 42.0	 0.000	
42442	 0.297	 0.0215	 0.0122	 -12.6	 10.6	 7.0	 0.5	 0.6	 1.0	 1.3	 1.6	 2.2	 4.0	 5.803	 18.9	 41.0	 0.003	
42443	 0.248	 0.0203	 0.0119	 5.7	 17.3	 6.2	 0.5	 0.6	 1.0	 1.3	 1.6	 2.2	 3.9	 5.766	 19.2	 58.3	 0.000	
42444	 0.622	 0.0221	 0.0123	 -6.4	 9.6	 6.4	 0.5	 0.6	 1.0	 1.3	 1.6	 2.2	 3.9	 5.752	 21.3	 54.3	 0.009	
42445	 0.472	 0.0219	 0.0131	 -3.7	 10.6	 1.0	 0.5	 0.6	 1.0	 1.3	 1.6	 2.2	 3.9	 5.721	 22.5	 51.6	 0.011	
42446	 0.367	 0.0153	 0.0214	 -3.9	 10.5	 -2.8	 0.5	 0.6	 1.0	 1.4	 1.6	 2.2	 3.8	 5.704	 22.5	 46.0	 0.000	
42447	 0.264	 0.0178	 0.0120	 7.5	 9.5	 -2.7	 0.5	 0.6	 1.0	 1.4	 1.6	 2.2	 3.8	 5.685	 21.9	 45.4	 0.000	
42448	 0.288	 0.0200	 0.0155	 15.5	 19.9	 -4.0	 0.6	 0.6	 1.1	 1.4	 1.6	 2.2	 3.8	 5.672	 21.9	 33.3	 0.000	
